Non-BRTS,186-D,186-D-05,5,Mahatma Gandhi Stand,महात्मा गांधी स्टॅण्ड,18.504904,73.882404,3,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-06,6,Racecourse,रेसकोर्स,18.506571,73.895572,3,,,"18.47681,73.85097",,,,,,,,,,,,,
Non-BRTS,186-D,186-D-07,7,Bhairoba Nala Police Chowky,भैरोबा नाला पोलीस चौकी,18.506595,73.898033,4,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-08,8,Fatimanagar,फातिमानगर,18.506641,73.899771,4,,,"18.48247,73.84999",,,,,,,,,,,,,
Non-BRTS,186-D,186-D-09,9,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506592,73.906185,4,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-10,10,Ramtekdi,रामटेकडी,18.506175,73.913172,4,, ,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-11,11,Vaiduwadi,वैदुवाडी,18.503799,73.921925,5,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-12,12,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502687,73.926895,5,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-13,13,Hadapsargaon,हडपसरगाव,18.501673,73.933067,5,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-14,14,Bhaji Market,भाजी मार्केट,18.500755,73.933655,5,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-15,15,Jakat Naka Mohammadwadi,जकात नाका  मोहम्मदवाडी,18.498363,73.933362,5,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-16,16,Kale Colony,काळे कॉलनी,18.495750,73.932930,6,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-17,17,Shivaji Maharaj Putla Sasanenagar,शिवाजी महाराज पुतळा ससाणेनगर,18.494739,73.932667,6,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-18,18,Sasanenagar,ससाणेनगर,18.492820,73.932190,6,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-19,19,Chintamaninagar Sasanenagar,चिंतामणीनगर ससाणेनगर,18.487250,73.931840,6,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-20,20,Ganga Village,गंगा व्हीलेज,18.483723,73.931646,7,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-21,21,Udyognagar,उद्योगनगर,18.482532,73.931433,7,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-22,22,Siddhivinayak Vastu,सिद्धीविनायक वास्तू,18.481668,73.931257,7,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-23,23,Satavnagar,सातवनगर,18.476800,73.931380,8,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-24,24,Jspm College Phata,जेएसपीएम कॉलेज फाटा,18.474318,73.931515,8,,,,,,,,,,,,,,,,
Non-BRTS,186-D,186-D-25,25,Jspm College,जेएसपीएम कॉलेज,18.473048,73.935208,9,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-00,0,Jspm College,जेएसपीएम कॉलेज,18.473048,73.935208,1,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-01,1,Jspm College Phata,जेएसपीएम कॉलेज फाटा,18.474160,73.931523,1,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-02,2,Satavnagar,सातवनगर,18.476620,73.931350,2,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-03,3,Siddhivinayak Vastu,सिद्धीविनायक वास्तू,18.482412,73.931415,2,,,, ,,,,,,,,,,,,
Non-BRTS,186-U,186-U-04,4,Udyognagar,उद्योगनगर,18.483096,73.931549,2,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-05,5,Ganga Village,गंगा व्हीलेज,18.484346,73.931648,3,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-06,6,Chintamaninagar Sasanenagar,चिंतामणीनगर ससाणेनगर,18.487500,73.931900,3,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-07,7,Sasanenagar,ससाणेनगर,18.489813,73.931859,3,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-08,8,Shivaji Maharaj Putla Sasanenagar,शिवाजी महाराज पुतळा ससाणेनगर,18.494742,73.932705,3,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-09,9,Kale Colony,काळे कॉलनी,18.495910,73.932840,4,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-10,10,Jakat Naka Mohammadwadi,जकात नाका  मोहम्मदवाडी,18.497935,73.933663,4,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-11,11,Bhaji Market,भाजी मार्केट,18.499965,73.934538,4,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-12,12,Hadapsargaon,हडपसरगाव,18.501599,73.930666,4,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-13,13,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502575,73.926781,4,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-14,14,Vaiduwadi,वैदुवाडी,18.503728,73.922030,5,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-15,15,Ramtekdi,रामटेकडी,18.506241,73.912952,5,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-16,16,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506326,73.907481,5,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-17,17,Fatimanagar,फातिमानगर,18.506433,73.901910,5,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-18,18,Bhairoba Nala Police Chowky,भैरोबा नाला पोलीस चौकी,18.506578,73.898115,6,,,,,,,,,,,,,,,,
Non-BRTS,186-U,186-U-19,19,Racecourse,रेसकोर्स,18.506552,73.895580,6,,,"18.57984,73.98509",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-20,20,Mahatma Gandhi Stand,महात्मा गांधी स्टॅण्ड,18.506507,73.882175,7,,,"18.57862,73.98596",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-21,21,Juna Pulgate,जुना पुलगेट,18.507764,73.879426,7,,,"18.56737,73.98775",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-22,22,Bombay Garage,बॉम्बे गॅरेज,18.512979,73.879901,7,,," 18.56244,73.98756",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-23,23,MG Road Pune Camp,एमजी रोड पुणे कॅम्प,18.515840,73.878850,7,, ," 18.55725,73.98751",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-24,24,Westend,वेस्टएंड ,18.518829,73.878295,8,,,"18.54529,73.98949",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-25,25,GPO,जीपीओ,18.523011,73.876202,8,,,"18.54248,73.99009",,,,,,,,,,,,,
Non-BRTS,186-U,186-U-26,26,Pune Station,पुणे स्टेशन,18.528343,73.874137,9,,,"18.53917,73.98973", ,,,,,,,,,,,,
Non-BRTS,187-D,187-D-00,0,Pune Station,पुणे स्टेशन,18.528173,73.874472,1,,,"18.53645,73.98997",,,,,,,,,,,,,
Non-BRTS,187-D,187-D-01,1,GPO,जीपीओ,18.523011,73.876202,1, ,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-02,2,Westend,वेस्टएंड ,18.518737,73.877994,2,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-03,3,Mitti Ka Ghar,मिट्टी का घर,18.518990,73.882220,2,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-04,4,Kaun Road,काऊन रोड,18.522774,73.885783,2,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-05,5,Station Family Camp,स्‍टेशन फॅमिली कॅम्प,18.523241,73.886846,2,, , ,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-06,6,Ghorpadi Post,घोरपडी पोस्ट,18.525180,73.894910,3,,, ,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-07,7,Ghorpadi Shala,घोरपडी शाळा,18.528178,73.900323,3,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-08,8,Anant Talkies,अनंत टॉकीज,18.529515,73.902415,3,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-09,9,Shirke Company,शिर्के कंपनी,18.529002,73.906163,3,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-10,10,Vataremala,वाटरेमळा,18.523845,73.906378,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-11,11,Kalashankar,कलाशंकर,18.519363,73.906614,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-12,12,Kawadenagar,कवडेनगर,18.517226,73.906965,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-13,13,Railway Crossing Ghorpadi,रेल्वे क्रॉसिंग घोरपडी ,18.516053,73.907180,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-14,14,Sopanbaug,सोपानबाग,18.513924,73.907190,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-15,15,Udaybaug,उदयबाग,18.510844,73.907139,4,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-16,16,Bhatnagar,भाटनगर,18.509130,73.907130,5,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-17,17,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506592,73.906185,5,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-18,18,Ramtekdi,रामटेकडी,18.506175,73.913172,5,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-19,19,Vaiduwadi,वैदुवाडी,18.503799,73.921925,6,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-20,20,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502687,73.926895,6,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-21,21,Hadapsargaon,हडपसरगाव,18.501673,73.933067,6,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-22,22,Hadapsar Gadital Saswad Road,हडपसर गाडीतळ सासवड रोड,18.500956,73.939056,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-23,23,Satavwadi,सातववाडी,18.497835,73.941817,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-24,24,Gondhalenagar,गोंधळेनगर,18.494505,73.946412,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-25,25,Satyapuram,सत्यपुरम,18.493447,73.947609,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-26,26,IBM,आयबीएम,18.488062,73.951635,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-27,27,Ganganagar Saswad Road,गंगानगर सासवड रोड,18.486760,73.952610,7,,,,,,,,,,,,,,,,
Non-BRTS,187-D,187-D-28,28,Bhekrainagar,भेकराईनगर,18.483850,73.953529,8,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-00,0,Bhekrainagar,भेकराईनगर,18.483850,73.953529,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-01,1,Ganganagar Saswad Road,गंगानगर सासवड रोड,18.486690,73.952530,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-02,2,IBM,आयबीएम,18.487645,73.951848,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-03,3,Satyapuram,सत्यपुरम,18.491503,73.948876,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-04,4,Gondhalenagar,गोंधळेनगर,18.494398,73.946361,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-05,5,Satavwadi,सातववाडी,18.497754,73.941632,1,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-06,6,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,2,,,"18.53643,73.9900",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-07,7,Hadapsargaon,हडपसरगाव,18.501599,73.930666,2,,,"18.53915,73.98976",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-08,8,Magarpatta Dawakhana,मगरपट्टा दवाखाना,18.502575,73.926781,2,,,"18.54240,73.99013",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-09,9,Vaiduwadi,वैदुवाडी,18.503728,73.922030,3,,," 18.54530,73.98952",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-10,10,Ramtekdi,रामटेकडी,18.506241,73.912952,3,,,"18.55727,73.98755",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-11,11,Kalubai Mandir Ramtekdi,काळूबाई मंदीर रामटेकडी,18.506326,73.907481,3,,,"18.56242,73.98759",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-12,12,Bhatnagar,भाटनगर, 18.50904,73.907010,4,,,"18.56734,73.98778",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-13,13,Udaybaug,उदयबाग,18.510923,73.906970,4,,,"18.57862,73.98600",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-14,14,Sopanbaug,सोपानबाग,18.513952,73.907053,4,,,"18.57993,73.98508",,,,,,,,,,,,,
Non-BRTS,187-U,187-U-15,15,Railway Crossing Ghorpadi,रेल्वे क्रॉसिंग घोरपडी ,18.516253,73.909180,4,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-16,16,Kawadenagar,कवडेनगर,18.517397,73.906763,4,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-17,17,Kalashankar,कलाशंकर,18.519363,73.906614,4,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-18,18,Vataremala,वाटरेमळा,18.523855,73.906268,5,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-19,19,Shirke Company,शिर्के कंपनी,18.529017,73.906027,5,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-20,20,Anant Talkies,अनंत टॉकीज,18.529444,73.902485,5,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-21,21,Ghorpadi Shala,घोरपडी शाळा,18.528179,73.900397,5,,, ,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-22,22,Ghorpadi Post,घोरपडी पोस्ट,18.525070,73.894680,6,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-23,23,Station Family Camp,स्‍टेशन फॅमिली कॅम्प,18.523220,73.886826,6,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-24,24,Kaun Road,काऊन रोड,18.522774,73.885783,6,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-25,25,Mitti Ka Ghar,मिट्टी का घर,18.519120,73.882250,6,,,, ,,,,,,,,,,,,
Non-BRTS,187-U,187-U-26,26,Westend,वेस्टएंड ,18.518829,73.878295,7,,, ,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-27,27,GPO,जीपीओ,18.523011,73.876202,7,,,,,,,,,,,,,,,,
Non-BRTS,187-U,187-U-28,28,Pune Station,पुणे स्टेशन,18.528343,73.874137,8,,,, ,,,,,,,,,,,,
Non-BRTS,188-D,188-D-00,0,Katraj,कात्रज,18.447486,73.859609,1,,,, ,,,,,,,,,,,,
Non-BRTS,188-D,188-D-01,1,Rajas Society Corner,राजस सोसायटी कॉर्नर,18.448317,73.863953,1,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-02,2,Sundarban,सुंदरबन,18.449100,73.870120,1,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-03,3,Paramount Garden,पॅरामाऊंट गार्डन ,18.449650,73.872310,1,,,, ,,,,,,,,,,,,
Non-BRTS,188-D,188-D-04,4,Gokulnagar Katraj Kondhwa Road,गोकुळनगर कात्रज कोंढवा रोड ,18.450010,73.875784,2,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-05,5,Shatrunjay Mandir,शत्रुंजय मंदिर,18.450687,73.879562,2,,,,, ,,,,,,,,,,,
Non-BRTS,188-D,188-D-06,6,Hill Hila,हिल हिला,18.452761,73.883458,3,,,"18.49282,73.93219",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-07,7,Smashanbhumi,स्मशानभूमी,18.453892,73.886086,3,,,"18.48725,73.93184",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-08,8,Khadi Machine Katraj Kondhwa Road,खडी मशीन कात्रज कोंढवा रोड ,18.452481,73.890245,3,,, ,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-09,9,Jakat Naka Pisoli,जकात नाका पिसोळी,18.451802,73.891848,3,,,"18.48291,73.93151",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-10,10,Hanuman Mandir Pisoli,हनुमान मंदिर पिसोळी,18.451176,73.897789,4,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-11,11,Pravin Mehendi,प्रविण मेहंदी,18.450888,73.899508,4,,,"18.47662,73.93135",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-12,12,Matoshree Garden,मातोश्री गार्डन,18.450117,73.901552,4,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-13,13,Balaji Park,बालाजी पार्क,18.449267,73.906432,4,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-14,14,Undrigaon,उंड्रीगाव,18.450769,73.915855,5,,, ,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-15,15,Shivparvati Garden,शिवपार्वती गार्डन,18.451345,73.920053,5,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-16,16,Mayuri Wajankata,मयुरी वजनकाटा,18.453333,73.926666,5,,,"18.47679,73.93139",18.47678,73.93139,,,,,,,,,,,
Non-BRTS,188-D,188-D-17,17,Mayuri Mangal Karyalay,मयुरी मंगल कार्यालय,18.454925,73.931482,6,,,"18.48257,73.93145",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-18,18,Lakshminagar Handewadi Road,लक्ष्मीनगर हांडेवाडी रोड,18.456570,73.935810,6,,,"18.48289,73.93148",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-19,19,Dongar Matha,डोंगर माथा,18.457500,73.939820,6,, ,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-20,20,Queen Bajal Company,क्वीन बाजल कंपनी,18.457607,73.946220,7,,,"18.48750,73.93190",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-21,21,Lucky Wajankata,लकी वजनकाटा,18.461175,73.949855,7,, ,"18.49262,73.93218",,,,,,,,,,,,,
Non-BRTS,188-D,188-D-22,22,Kachara Depot Devachi Urali,कचरा डेपो देवाची उरूळी  ,18.466503,73.956429,7,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-23,23,Saswad Road Corner,सासवड रोड कॉर्नर,18.465258,73.962168,8,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-24,24,Navlakha Godown,नवलाखा गोडाउन,18.469430,73.960527,8,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-25,25,Power House Fursungi,पॉवर हाऊस फुरसुंगी,18.476643,73.957192,8,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-26,26,Bhosale Garden Saswad Road,भोसले गार्डन सासवड रोड,18.479300,73.955830,8,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-27,27,Suiba Mangal Karyalay,सुयबा मंगल कार्यालय,18.482190,73.954480,8,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-28,28,Bhekrainagar,भेकराईनगर,18.483862,73.953812,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-29,29,Ganganagar Saswad Road,गंगानगर सासवड रोड,18.486760,73.952610,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-30,30,IBM,आयबीएम,18.488062,73.951635,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-31,31,Satyapuram,सत्यपुरम,18.493447,73.947609,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-32,32,Gondhalenagar,गोंधळेनगर,18.494246,73.946547,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-33,33,Satavwadi,सातववाडी,18.497725,73.941656,9,,,,,,,,,,,,,,,,
Non-BRTS,188-D,188-D-34,34,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,10,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-00,0,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,1,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-01,1,Satavwadi,सातववाडी,18.497730,73.941803,1,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-02,2,Gondhalenagar,गोंधळेनगर,18.494383,73.946617,1,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-03,3,Satyapuram,सत्यपुरम,18.491503,73.948876,1,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-04,4,IBM,आयबीएम,18.487645,73.951848,1,,,"18.50018,73.86198",,,,,,,,,,,,,
Non-BRTS,188-U,188-U-05,5,Ganganagar Saswad Road,गंगानगर सासवड रोड,18.486690,73.952530,1,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-06,6,Bhekrainagar,भेकराईनगर,18.483862,73.953812,2,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-07,7,Suiba Mangal Karyalay,सुयबा मंगल कार्यालय,18.481770,73.954690,2,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-08,8,Bhosale Garden Saswad Road,भोसले गार्डन सासवड रोड,18.478620,73.956180,2,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-09,9,Power House Fursungi,पॉवर हाऊस फुरसुंगी,18.479083,73.955977,2,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-10,10,Navlakha Godown,नवलाखा गोडाउन,18.467930,73.961228,2,,,"18.49575,73.93293",,,,,,,,,,,,,
Non-BRTS,188-U,188-U-11,11,Saswad Road Corner,सासवड रोड कॉर्नर,18.465153,73.962075,3,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-12,12,Kachara Depot Devachi Urali,कचरा डेपो देवाची उरूळी  ,18.466513,73.956438,3,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-13,13,Lucky Wajankata,लकी वजनकाटा,18.462460,73.951210,3,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-14,14,Queen Bajal Company,क्वीन बाजल कंपनी,18.457607,73.946220,4,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-15,15,Dongar Matha,डोंगर माथा, 18.45753,73.939860,4,,, ,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-16,16,Lakshminagar Handewadi Road,लक्ष्मीनगर हांडेवाडी रोड,18.455420,73.932780,4,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-17,17,Mayuri Mangal Karyalay,मयुरी मंगल कार्यालय,18.455428,73.932907,5,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-18,18,Mayuri Wajankata,मयुरी वजनकाटा,18.453333,73.926666,5,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-19,19,Shivparvati Garden,शिवपार्वती गार्डन,18.451957,73.921585,5,,,, ,,,,,,,,,,,,
Non-BRTS,188-U,188-U-20,20,Undrigaon,उंड्रीगाव,18.450635,73.915832,6,,, ,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-21,21,Balaji Park,बालाजी पार्क,18.449690,73.910512,6,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-22,22,Matoshree Garden,मातोश्री गार्डन,18.450127,73.901190,6,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-23,23,Pravin Mehendi,प्रविण मेहंदी,18.450413,73.900387,6,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-24,24,Hanuman Mandir Pisoli,हनुमान मंदिर पिसोळी,18.451066,73.898545,7,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-25,25,Jakat Naka Pisoli,जकात नाका पिसोळी,18.451770,73.891528,7,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-26,26,Khadi Machine Katraj Kondhwa Road,खडी मशीन कात्रज कोंढवा रोड ,18.452425,73.890480,7,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-27,27,Smashanbhumi,स्मशानभूमी,18.453852,73.886086,7,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-28,28,Hill Hila,हिल हिला,18.452698,73.883522,8,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-29,29,Shatrunjay Mandir,शत्रुंजय मंदिर,18.450687,73.879562,8,,,"18.49591,73.93284",,,,,,,,,,,,,
Non-BRTS,188-U,188-U-30,30,Gokulnagar Katraj Kondhwa Road,गोकुळनगर कात्रज कोंढवा रोड ,18.449925,73.875757,9,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-31,31,Paramount Garden,पॅरामाऊंट गार्डन , 18.44968,73.872280,9,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-32,32,Sundarban,सुंदरबन,18.449020,73.870010,9,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-33,33,Rajas Society Corner,राजस सोसायटी कॉर्नर,18.448317,73.863953,9,,,,,,,,,,,,,,,,
Non-BRTS,188-U,188-U-34,34,Katraj,कात्रज,18.446561,73.858869,10,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-00,0,Devachi Uruli,देवाची उरूळी,18.456090,73.956227,1,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-01,1,Rautvasti,राऊतवस्‍ती,18.456513,73.960815,1,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-02,2,Bahiratwadi,बहिरटवाडी,18.457650,73.963580,1,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-03,3,Devachi Uruli  Phata,देवाची उरुळी फाटा,18.459581,73.965294,1,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-04,4,Mantarwadi,मंतरवाडी,18.465506,73.962418,1,,, ,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-05,5,Navlakha Godown,नवलाखा गोडाउन,18.469512,73.960416,2,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-06,6,Power House Fursungi,पॉवर हाऊस फुरसुंगी,18.476424,73.957165,2,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-07,7,Bhosale Garden Saswad Road,भोसले गार्डन सासवड रोड,18.479300,73.955830,2,,, ,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-08,8,Suiba Mangal Karyalay,सुयबा मंगल कार्यालय,18.482190,73.954480,2,,, ,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-09,9,Bhekrainagar,भेकराईनगर,18.483862,73.953812,3,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-10,10,Ganganagar Saswad Road,गंगानगर सासवड रोड,18.486760,73.952610,3,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-11,11,IBM,आयबीएम,18.488062,73.951635,3,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-12,12,Satyapuram,सत्यपुरम,18.493447,73.947609,3,,, ,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-13,13,Gondhalenagar,गोंधळेनगर,18.494246,73.946547,3,,,,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-14,14,Satavwadi,सातववाडी,18.497672,73.941771,3,,, ,,,,,,,,,,,,,
Non-BRTS,189-D,189-D-15,15,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,4,,,,,,,,,,,,,,,,
Non-BRTS,189-U,189-U-00,0,Hadapsar Gadital,हडपसर गाडीतळ,18.500613,73.938387,1,,,,,,,,,,,,,,,,
Non-BRTS,189-U,189-U-01,1,Satavwadi,सातववाडी,18.497730,73.941803,1,,,,,,,,,,,,,,,,
